bathrooms,bedrooms,building_good,manager_good,manager_bad,listing_bad,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,negative,positive,Avenue,Street,wood,laundry,elevator,Bath.5,hide,price_log,ordered_kmclusters
1.0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,2,0,1,0,0,0,0,0,8.13593277200489,22
1.0,3,0,0,0,0,1,4,1,0,5,0,2,4,2,6,0,1,0,0,0,0,0,8.310169021981912,22
1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,7.989560449333871,22
1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,7.813995675002789,26
1.0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,3,1,0,0,0,0,0,0,7.861341795599991,19
1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.824046010856288,17
1.0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,4,0,1,0,0,0,0,0,7.862882034641489,22
1.0,2,0,0,0,0,0,0,1,0,2,0,0,1,0,4,1,0,0,0,0,0,0,7.78322401633604,2
1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,7.9373746961633005,19
1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,7.882314918980269,17
1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,7.78322401633604,22
2.0,4,0,0,0,0,0,1,0,0,2,1,1,1,1,7,1,0,0,0,0,0,0,8.7160440501614,22
1.0,1,0,0,0,0,1,1,0,0,5,0,1,1,1,10,0,1,0,0,0,0,0,8.202482446576541,23
1.0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,6,0,1,0,0,0,0,0,7.501082124259871,17
1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,7.99799931797973,26
1.0,1,0,0,0,0,2,2,1,0,3,0,1,2,1,5,0,1,0,0,0,0,0,7.598399329323961,23
2.0,3,0,0,0,0,1,4,0,1,4,1,2,4,1,11,0,1,0,0,0,0,0,8.809116258125274,20
1.0,0,0,0,0,0,1,1,1,0,2,0,1,1,0,3,0,1,0,0,0,0,0,7.562681246721879,29
1.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,2,0,1,0,0,0,0,0,7.52617891334615,17
1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,7.696212639346409,17
1.0,1,0,0,0,0,0,2,1,0,2,1,1,2,2,4,0,1,0,0,0,0,0,8.48776438072542,29
1.0,1,0,0,0,0,0,2,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,8.11671562481911,27
1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,7.899153483343102,18
1.0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,4,0,1,0,0,0,0,0,7.8236459308349495,22
1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,1,0,0,0,0,0,7.910223707097341,22
1.0,2,0,0,0,0,1,1,0,1,4,1,1,6,0,11,0,1,0,0,0,0,0,7.863266724009571,19
1.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,4,0,1,0,0,0,0,0,7.29641326877392,8
1.0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,3,0,1,0,0,0,0,1,8.00636756765025,20
1.0,1,0,0,0,0,1,1,0,1,1,0,1,0,1,5,1,0,0,0,0,0,0,7.522940918072369,13
1.0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,7.58832367733522,26
1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,7.696212639346409,22
1.0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,1,0,0,0,0,0,8.202482446576541,29
1.0,0,0,0,0,0,0,2,0,0,2,0,1,2,1,5,0,1,0,0,0,0,0,7.7186854951984705,30
1.0,0,0,0,0,0,1,1,1,0,2,0,1,1,0,3,0,1,0,0,0,0,1,7.673223121121711,23
1.0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,4,0,1,0,0,0,0,0,7.919356190660622,19
1.0,1,0,0,0,0,0,3,0,0,4,0,1,3,0,6,0,1,0,0,0,0,0,7.863266724009571,17
1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,1,0,0,0,0,0,0,7.562681246721879,17
1.0,0,0,0,0,0,1,2,0,0,3,1,1,4,1,7,0,1,0,0,0,0,0,7.94767857130157,24
1.0,1,0,0,0,0,2,4,1,1,3,0,2,4,4,4,0,1,0,0,0,0,0,7.78113850984502,22
1.0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,3,0,1,0,0,0,0,1,7.575584651557788,17
1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,1,7.813995675002789,20
1.0,3,0,0,0,0,0,1,0,0,1,0,1,1,0,2,1,0,0,0,0,0,1,7.99799931797973,13
1.0,2,0,0,0,0,0,1,0,0,1,0,1,2,1,5,0,1,0,0,0,0,0,8.1886891244442,22
1.0,0,0,0,0,0,1,2,1,0,3,1,2,2,2,7,0,1,0,0,0,0,1,7.684783943522779,19
1.0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,7.863266724009571,24
1.0,1,0,0,0,0,1,2,1,0,3,1,2,2,1,8,0,1,0,0,0,0,0,8.228176895951318,18
1.0,0,0,0,0,0,1,1,0,0,2,1,1,1,2,6,0,1,0,0,0,0,0,7.84384863815247,18
1.0,1,0,0,0,0,1,3,0,0,2,0,2,2,1,10,0,1,0,0,0,0,0,8.342839804271462,22
1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,7.861341795599991,18
2.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,8.465899897028695,13
1.0,1,0,0,0,0,1,1,0,0,1,0,0,1,2,7,1,0,0,0,0,0,0,8.109224953089951,22
1.0,1,0,0,0,0,1,6,1,2,2,0,3,6,1,14,0,1,0,0,0,0,0,8.069342366811641,24
1.5,3,0,0,0,0,0,7,1,0,6,1,4,6,1,15,0,1,0,0,0,1,0,8.26873183211774,15
1.0,0,0,0,0,0,1,1,0,0,0,0,0,5,2,10,0,1,1,1,0,0,0,7.647308832356239,19
1.0,2,0,0,0,0,0,3,0,1,0,1,0,2,1,3,0,1,0,0,0,0,0,7.910223707097341,17
1.0,0,1,0,0,0,0,3,0,1,0,1,0,2,1,3,0,1,0,0,0,0,0,7.495541943884261,19
1.0,2,1,0,0,0,0,3,0,1,0,1,0,2,1,3,0,1,1,1,0,0,0,7.993619994827741,25
1.0,2,0,0,0,0,0,3,0,1,0,1,0,2,1,3,0,1,0,0,0,0,0,7.882314918980269,19
1.0,3,0,0,0,0,0,3,0,1,0,1,0,2,1,3,0,1,0,0,0,0,0,8.24275634571448,18
1.0,3,0,0,0,0,0,3,0,1,0,1,0,2,1,3,0,1,0,0,0,0,0,7.9373746961633005,21
1.0,2,0,0,0,0,0,3,0,1,0,1,0,2,1,6,0,1,1,1,0,0,0,8.1605182474775,25
1.0,2,0,0,0,0,0,3,0,1,0,1,0,2,1,3,1,0,1,0,0,0,0,8.26230094178745,22
1.0,2,0,0,0,0,0,3,0,1,0,1,0,2,1,3,0,1,0,0,0,0,0,7.9373746961633005,19
1.0,0,0,0,0,0,0,3,0,1,0,1,0,2,1,3,0,1,0,0,0,0,0,7.4673710669175595,17
1.0,0,0,0,0,0,0,3,0,1,0,1,0,2,1,3,0,0,1,0,0,0,0,7.7579062083517485,25
1.0,0,0,0,0,0,0,3,0,1,0,1,0,2,1,3,0,1,1,1,0,0,0,7.84384863815247,27
1.0,1,0,0,0,0,0,2,0,1,0,1,0,2,1,2,0,0,0,0,0,0,0,7.673223121121711,18
1.0,3,0,0,0,0,0,3,0,1,0,1,0,2,1,3,0,1,0,0,0,0,0,8.24275634571448,19
1.0,2,0,0,0,0,0,3,0,1,0,1,0,2,1,3,0,1,0,0,0,0,0,8.224967478914577,25
1.0,1,0,0,0,0,0,3,0,1,0,1,0,2,1,3,0,1,0,0,0,0,0,7.649692623711511,17
1.0,1,0,0,0,0,0,3,0,1,0,1,0,2,1,3,0,1,0,0,0,0,0,7.693937325509269,23
1.0,0,0,0,0,0,0,3,0,1,0,1,0,2,1,3,0,1,0,0,0,0,0,7.509335266016588,23
1.0,0,0,0,0,0,0,3,0,1,0,1,0,2,1,3,0,1,1,0,0,0,0,7.536363938404511,17
1.0,0,0,0,0,0,0,3,0,1,0,1,0,2,1,3,0,1,1,0,0,0,0,7.549609165154532,17
1.0,0,0,0,0,0,0,3,0,1,0,1,0,2,1,3,0,1,0,0,0,0,0,7.549609165154532,18
1.5,3,0,0,0,0,0,3,0,1,0,1,0,2,1,3,0,1,0,0,0,1,0,8.21608809863232,17
1.0,0,0,0,0,0,0,3,0,1,0,1,0,2,1,3,0,1,1,1,0,0,0,7.5469741175165295,17
1.0,1,0,0,0,0,0,3,0,1,0,1,0,2,1,3,0,1,0,0,0,0,0,7.5522372875608,19
1.0,2,0,0,0,0,0,3,0,1,0,1,0,2,1,3,0,1,0,0,0,0,0,7.972466015974572,17
1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.41072094690572,19
1.0,0,0,0,0,0,0,3,0,1,0,1,0,2,1,3,0,1,0,0,0,0,0,7.549609165154532,19
1.0,2,0,0,0,0,0,3,0,1,0,1,0,2,1,3,0,1,0,0,0,0,0,7.87283617502572,22
1.0,0,0,0,0,0,0,3,0,1,0,1,0,2,1,3,0,1,0,0,0,0,0,7.495541943884261,19
1.0,0,0,0,0,0,0,3,0,1,0,1,0,2,1,3,0,1,0,0,0,0,0,7.509335266016588,17
1.0,1,0,0,0,0,0,3,0,1,0,1,0,2,1,3,0,1,0,0,0,0,0,7.9370174895154495,29
1.0,1,0,0,0,0,0,3,0,1,0,1,0,2,1,3,0,1,0,0,0,0,0,7.7186854951984705,23
1.0,3,0,0,0,0,0,3,0,1,0,1,0,2,1,3,1,0,0,0,0,0,0,8.21311069759668,22
1.0,0,0,0,0,0,0,3,0,1,0,1,0,2,1,3,0,1,1,0,0,0,0,7.78322401633604,17
1.0,1,0,0,0,0,0,3,0,1,0,1,0,2,1,3,0,1,0,1,0,0,0,7.824046010856288,21
1.0,1,0,0,0,0,0,3,0,1,0,1,0,2,1,3,0,1,0,0,0,0,0,7.84384863815247,26
1.0,0,0,0,0,0,0,3,0,1,0,1,0,2,1,3,0,1,0,0,0,0,0,7.536363938404511,18
1.0,1,0,0,0,0,0,3,0,1,0,1,0,2,1,3,0,1,0,0,0,0,0,7.71646080017636,25
1.0,2,0,0,0,0,0,3,0,1,0,1,0,2,1,3,0,1,0,0,0,0,0,7.863266724009571,23
1.0,0,0,0,0,0,0,3,0,1,0,1,0,2,1,3,1,0,0,0,0,0,0,7.495541943884261,17
1.0,1,0,0,0,0,0,3,0,1,0,1,0,2,1,3,0,1,0,0,0,0,0,7.7186854951984705,19
1.0,3,1,0,0,0,0,3,0,1,0,1,0,2,1,3,0,1,0,0,0,0,0,8.284251797621918,25
1.0,0,0,0,0,0,0,3,0,1,0,1,0,2,1,3,0,1,0,0,0,0,0,7.6377164326648,26
1.0,2,0,0,0,0,0,3,0,1,0,1,0,2,1,3,1,0,0,0,0,0,0,7.822044008185619,17
1.0,0,1,0,0,0,0,3,0,1,0,1,0,2,1,3,0,1,0,0,0,0,0,7.4673710669175595,17
1.0,2,0,0,0,0,0,3,0,1,0,1,0,2,1,3,1,0,0,0,0,0,0,7.863266724009571,20
1.0,1,0,0,0,0,0,3,0,1,0,1,0,2,1,3,0,1,0,0,0,0,0,7.66152708135852,19
1.0,3,0,0,0,0,0,3,0,1,0,1,0,2,1,3,0,1,0,0,0,0,0,8.342839804271462,13
1.0,2,0,0,0,0,0,3,0,1,0,1,0,2,1,3,1,0,0,0,0,0,0,7.863266724009571,23
1.0,0,0,0,0,0,0,3,0,1,0,1,0,2,1,3,0,1,0,0,0,0,0,7.474772182397872,29
1.0,0,0,0,0,0,0,3,0,1,0,1,0,2,1,3,0,1,0,0,0,0,0,7.575584651557788,23
1.0,2,0,0,0,0,0,3,0,1,0,1,0,2,1,3,0,1,0,0,0,0,0,7.9373746961633005,20
1.0,0,0,0,0,0,0,3,0,1,0,1,0,2,1,3,1,0,0,0,0,0,0,7.438383530044311,17
1.0,1,0,0,0,0,0,3,0,1,0,1,0,2,1,3,0,1,0,0,0,0,0,7.549609165154532,17
1.0,2,0,0,0,0,0,3,0,1,0,1,0,2,1,3,0,1,0,0,0,0,0,7.882314918980269,23
1.0,2,0,0,0,0,0,3,0,1,0,1,0,2,1,3,0,1,0,0,0,0,0,7.901007051992421,17
2.0,3,0,0,1,0,0,3,1,0,4,0,1,1,0,12,0,1,0,1,0,0,0,8.55641390456952,23
1.0,2,0,0,1,0,1,2,1,0,2,0,1,2,0,3,0,1,1,1,0,0,0,8.21608809863232,22
3.5,4,0,0,1,0,0,1,0,0,1,0,0,0,0,5,0,1,1,1,0,1,0,9.615805480084349,23
1.0,2,0,0,1,0,0,0,0,1,2,0,0,0,1,4,1,0,1,1,0,0,0,8.29404964010203,21
1.0,1,0,0,1,0,0,6,0,0,5,2,3,5,2,14,0,1,0,0,0,0,0,8.00636756765025,18
1.0,2,0,0,1,0,0,1,0,0,1,0,1,1,0,4,0,1,0,1,0,0,0,8.29404964010203,20
2.0,1,0,0,1,0,1,2,0,1,2,0,0,3,0,7,0,1,1,1,0,0,0,8.51719319141624,29
1.0,2,0,0,1,0,0,1,0,0,1,0,0,1,0,6,0,1,0,1,0,0,0,8.24275634571448,30
1.0,3,0,0,1,0,0,1,0,0,1,1,1,1,0,2,1,0,1,0,0,0,0,10.9685430576754,22
1.0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,4,0,1,1,1,0,0,0,7.901007051992421,22
1.0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,0,1,1,1,0,0,0,8.07090608878782,22
1.0,2,0,0,1,0,0,1,0,0,1,0,1,1,0,2,0,1,1,1,0,0,0,8.24275634571448,20
2.0,2,0,0,1,0,1,5,0,1,4,1,3,4,2,11,0,1,1,1,0,0,0,8.59415423255237,23
2.0,2,0,0,1,0,0,1,0,0,4,0,1,2,0,8,0,1,1,1,0,0,0,8.881836305004152,27
1.0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,5,0,1,1,1,0,0,0,8.29404964010203,26
2.0,3,0,0,1,0,0,1,0,0,1,0,1,1,1,2,0,1,1,1,0,0,0,8.342839804271462,13
3.5,4,0,0,1,0,0,2,0,0,3,0,1,7,0,11,0,1,1,1,0,1,0,9.01188943325234,23
1.0,1,0,0,1,0,0,1,0,0,1,0,0,2,0,6,0,1,1,1,0,0,0,8.07090608878782,27
1.0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,4,0,1,1,1,0,0,0,7.901007051992421,22
1.0,1,0,0,1,0,1,3,0,1,3,0,2,2,1,6,0,1,1,1,0,0,0,7.549609165154532,17
1.0,1,0,0,1,0,0,2,0,0,3,2,3,1,0,3,0,1,1,1,0,0,0,8.1605182474775,27
1.0,2,0,0,1,0,0,0,0,1,2,0,0,0,1,4,1,0,1,1,0,0,0,8.29404964010203,21
2.0,3,0,0,1,0,0,3,0,0,4,0,0,3,0,10,1,0,1,1,0,0,0,8.575462099540214,17
1.0,1,0,0,1,0,0,2,0,0,3,2,3,1,0,3,0,1,1,1,0,0,0,8.1605182474775,27
1.0,2,0,0,1,0,0,1,0,0,1,0,1,1,0,2,0,1,1,1,0,0,0,8.24275634571448,20
1.0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,5,0,1,1,1,0,0,0,8.29404964010203,26
1.0,1,0,0,1,0,1,3,0,1,3,2,2,3,4,13,0,1,1,1,0,0,0,8.1605182474775,27
1.0,2,0,0,1,0,0,7,0,0,7,1,3,6,1,15,0,1,0,1,0,0,0,8.29404964010203,17
1.0,2,0,0,1,0,1,10,1,1,9,1,1,11,4,20,0,1,1,1,0,0,0,8.29404964010203,27
1.0,1,0,0,1,0,1,4,1,1,5,1,3,5,2,8,0,1,0,1,0,0,0,8.411832675758411,17
2.0,3,0,0,1,0,1,4,1,3,7,0,2,5,4,19,1,0,0,1,0,0,0,8.69951474821019,20
1.0,0,0,0,1,0,0,5,0,0,4,0,4,3,0,11,0,0,0,0,0,0,0,7.824046010856288,24
2.0,2,0,0,1,0,0,1,0,0,3,0,0,3,0,10,1,0,1,0,0,0,0,8.61250337122056,21
1.0,1,0,0,1,0,1,2,0,1,1,1,3,1,2,9,0,1,1,1,0,0,0,8.411832675758411,19
2.5,3,0,0,1,0,0,0,0,0,1,0,0,1,0,6,0,1,1,1,0,1,0,8.85366542803745,23
1.0,4,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,8.948975607841778,26
1.0,1,0,0,1,0,1,3,0,1,3,0,2,2,1,6,0,1,1,1,0,0,0,7.549609165154532,17
1.0,0,0,0,1,0,0,1,0,0,2,0,0,1,0,7,0,1,1,1,0,0,0,7.9373746961633005,30
2.0,2,0,0,1,0,0,0,0,0,4,0,0,2,0,10,1,0,1,1,0,0,0,8.69951474821019,27
1.0,2,0,0,1,0,0,1,0,0,2,0,1,1,0,5,0,0,0,1,0,0,0,8.1605182474775,17
2.5,3,0,0,1,0,0,0,0,0,1,0,0,1,0,6,0,1,1,1,0,1,0,8.85366542803745,23
1.0,2,0,0,1,0,0,7,0,0,7,1,3,6,1,15,0,1,0,1,0,0,0,8.29404964010203,17
1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,7.863266724009571,27
1.0,1,0,0,1,0,0,1,0,0,3,0,0,3,1,13,0,1,1,1,0,0,0,8.1605182474775,17
1.0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,2,0,1,0,1,0,0,0,7.824046010856288,25
1.0,1,0,0,1,0,0,6,0,0,5,2,3,5,2,14,0,1,0,0,0,0,0,8.00636756765025,18
2.0,2,0,0,1,0,0,3,0,0,3,1,1,4,2,7,0,1,0,0,0,0,0,8.61250337122056,17
1.0,1,0,0,1,0,0,3,1,0,6,2,4,4,0,11,0,1,1,1,0,0,0,8.21608809863232,17
2.0,2,0,0,1,0,0,2,0,0,4,0,0,2,0,7,0,1,1,1,0,0,0,8.476371196895979,17
2.5,3,0,0,1,0,0,1,0,0,2,0,0,1,0,9,0,1,0,0,0,1,0,9.305650551780513,26
1.0,1,0,0,1,0,0,3,0,0,2,0,1,3,0,12,0,1,0,1,0,0,0,8.1605182474775,24
3.5,4,0,0,1,0,0,1,0,0,1,0,0,0,0,5,0,1,1,1,0,1,0,9.615805480084349,23
2.0,3,0,0,1,0,0,0,0,0,1,0,0,1,0,6,0,1,1,1,0,0,0,8.779557455883731,23
1.0,1,0,0,1,0,0,1,0,0,3,0,0,2,0,9,0,1,1,1,0,0,0,8.24275634571448,27
1.0,2,0,0,1,0,1,4,1,0,3,0,2,2,1,9,0,0,1,1,0,0,0,8.565983355585672,24
1.0,1,0,0,1,0,0,1,0,0,1,0,0,2,0,6,0,1,1,1,0,0,0,8.24275634571448,27
2.0,2,0,0,1,0,0,3,0,0,4,0,1,4,0,6,0,1,1,1,0,0,0,8.51719319141624,18
1.0,2,0,0,1,0,0,4,0,0,6,0,2,5,1,11,1,0,1,1,0,0,0,8.59415423255237,20
1.0,1,0,0,1,0,0,0,0,0,3,0,0,1,0,7,0,1,1,1,0,0,0,7.972466015974572,20
1.0,1,0,0,1,0,0,1,0,0,3,0,0,3,1,11,1,0,1,1,0,0,0,8.3187422526924,27
1.0,1,0,0,1,0,0,1,0,0,3,0,0,3,0,10,1,0,1,1,0,0,0,8.07090608878782,20
1.0,1,0,0,1,0,1,2,0,1,2,0,1,3,2,6,0,1,0,1,0,0,0,8.03915739047324,17
2.0,2,0,0,1,0,1,2,0,1,1,1,3,1,2,9,0,1,1,1,0,0,0,8.987196820661971,19
1.0,2,0,0,1,0,0,1,0,0,1,0,1,1,0,4,0,1,0,1,0,0,0,8.389359819906353,20
1.0,2,0,0,1,0,0,2,0,0,1,0,1,3,0,7,0,1,1,1,0,0,0,8.24275634571448,18
1.0,1,0,0,1,0,0,2,0,0,2,0,2,3,0,3,0,1,0,0,0,0,0,7.863266724009571,17
1.0,0,0,0,1,0,1,3,1,0,2,0,1,2,1,4,0,1,0,0,0,0,0,7.6009024595420795,17
1.0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,0,1,0,1,0,0,0,7.9373746961633005,17
1.0,1,0,0,1,0,0,1,0,0,1,0,0,2,0,6,0,1,1,1,0,0,0,8.07090608878782,27
1.0,2,0,0,1,0,1,10,1,1,9,1,1,11,4,20,0,1,1,1,0,0,0,8.26873183211774,27
1.0,0,0,0,1,0,1,1,0,1,1,0,0,1,1,4,0,1,1,1,0,0,0,7.549609165154532,17
2.0,3,0,0,1,0,1,1,0,1,4,0,1,4,1,10,0,1,1,1,0,0,0,8.411832675758411,24
1.0,1,0,0,1,0,0,1,0,0,4,0,1,1,0,8,0,1,1,1,0,0,0,8.00636756765025,20
1.0,1,0,0,1,0,0,2,0,0,4,0,0,2,2,9,0,1,1,1,0,0,0,8.13153071060425,30
1.0,1,0,0,1,0,0,2,0,0,2,1,1,0,0,6,0,1,1,0,0,0,0,8.101677747454566,27
2.0,3,0,0,1,0,0,1,0,0,2,0,0,1,0,4,0,1,0,1,0,0,0,8.51719319141624,17
1.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,8.51719319141624,27
1.0,1,0,0,1,0,0,2,0,0,2,1,1,0,0,6,0,1,1,0,0,0,0,8.07090608878782,27
1.0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,3,1,0,1,1,0,0,0,8.101677747454566,17
1.5,2,0,0,1,0,0,1,0,0,3,0,1,2,0,8,0,1,1,1,0,1,0,8.66561319653451,30
2.0,3,0,0,1,0,0,3,1,0,4,0,1,1,0,12,0,1,0,1,0,0,0,8.55641390456952,23
1.0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,6,0,0,0,1,0,0,0,8.00636756765025,25
2.0,2,0,0,1,0,0,3,0,0,2,0,1,2,0,9,0,1,0,1,0,0,0,8.85366542803745,27
1.0,1,0,0,1,0,0,7,0,1,7,1,5,7,1,13,0,1,0,1,0,0,0,7.901007051992421,24
1.0,1,0,0,1,0,1,3,0,1,3,2,2,3,4,13,0,1,1,1,0,0,0,8.1605182474775,27
1.0,1,0,0,1,0,1,2,0,0,1,0,3,3,0,6,0,0,0,1,0,0,0,8.51719319141624,23
1.0,3,0,0,1,0,0,1,0,0,0,0,0,1,0,3,0,1,1,0,0,0,0,8.51719319141624,22
2.5,4,0,0,1,0,0,2,0,0,2,0,1,1,0,3,1,0,1,1,0,1,0,8.794824928014517,17
1.0,2,0,0,1,0,0,2,0,0,1,0,1,3,0,7,0,1,1,1,0,0,0,8.24275634571448,18
1.0,1,0,0,1,0,1,3,0,1,3,2,2,3,4,13,0,1,1,1,0,0,0,8.1605182474775,27
2.0,2,0,0,1,0,0,1,0,0,4,0,0,3,0,10,0,1,1,1,0,0,0,8.433811582477189,17
1.0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,7,0,1,0,1,0,0,0,8.1605182474775,27
2.0,2,0,0,1,0,0,0,0,0,4,0,0,2,0,10,1,0,1,1,0,0,0,8.69951474821019,27
2.0,3,0,0,1,0,0,1,0,0,3,0,0,2,1,10,0,1,1,1,0,0,0,8.61250337122056,18
2.0,2,0,0,1,0,1,5,0,1,4,1,3,4,2,11,0,1,1,1,0,0,0,8.59415423255237,23
1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,7.824046010856288,17
1.0,1,0,0,1,0,0,2,0,0,2,1,1,0,0,6,0,1,1,0,0,0,0,8.101677747454566,27
1.0,1,0,0,1,0,1,2,0,1,1,1,3,1,2,9,0,1,1,1,0,0,0,8.411832675758411,19
1.0,2,0,0,1,0,0,0,0,1,2,0,0,0,1,4,1,0,1,1,0,0,0,8.29404964010203,21
1.0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,7.9373746961633005,17
1.0,2,0,0,1,0,0,1,0,0,2,0,1,1,0,5,0,0,0,1,0,0,0,8.1605182474775,17
1.0,1,0,0,1,0,0,4,0,1,3,1,2,4,0,9,0,1,1,1,0,0,0,8.29404964010203,20
1.0,1,0,0,1,0,0,2,0,0,2,0,2,3,0,3,0,1,0,0,0,0,0,7.863266724009571,17
1.0,0,0,0,1,0,1,7,2,1,7,2,3,8,2,16,1,0,0,0,0,0,0,7.972466015974572,27
1.0,2,0,0,1,0,0,8,1,0,7,3,5,7,2,16,0,1,0,0,0,0,0,8.1605182474775,18
2.0,3,0,0,1,0,1,0,0,1,1,0,0,0,2,6,0,1,1,1,0,0,0,9.305650551780513,17
2.0,2,0,0,1,0,1,0,0,0,0,1,0,0,2,2,0,1,0,0,0,0,0,8.411832675758411,20
2.0,2,0,0,1,0,1,0,0,0,0,1,0,0,2,2,0,1,0,0,0,0,0,8.411832675758411,20
2.0,2,0,0,1,0,0,1,0,0,3,0,0,3,0,10,1,0,1,0,0,0,0,8.61250337122056,21
1.0,1,0,0,1,0,0,2,0,0,1,0,1,2,0,3,0,1,1,1,0,0,0,7.972466015974572,17
1.0,1,0,0,1,0,0,0,0,0,1,1,0,2,0,5,1,0,1,0,0,0,0,7.649692623711511,17
2.0,3,0,0,1,0,1,0,0,1,1,0,0,0,2,6,0,1,1,1,0,0,0,9.305650551780513,17
2.0,2,0,0,1,0,0,1,0,0,4,0,0,3,0,10,0,1,1,1,0,0,0,8.433811582477189,17
1.0,1,0,0,1,0,1,6,1,1,7,2,3,6,0,18,0,1,0,1,0,0,0,8.29404964010203,24
1.0,0,0,0,1,0,0,5,0,0,4,0,4,3,0,11,0,0,0,0,0,0,0,7.824046010856288,24
1.0,1,0,0,1,0,0,0,0,0,1,0,0,2,0,7,0,1,1,1,0,0,0,8.29404964010203,20
2.0,3,0,0,1,0,0,0,0,0,1,0,0,1,0,6,0,1,1,1,0,0,0,8.779557455883731,23
1.0,1,0,0,1,0,0,0,0,0,1,0,0,2,0,7,0,1,1,1,0,0,0,8.29404964010203,20
1.0,1,0,0,1,0,1,10,1,1,9,1,1,11,4,20,0,1,1,1,0,0,0,8.29404964010203,27
2.0,2,0,0,1,0,0,3,0,0,4,0,1,4,0,6,0,1,1,1,0,0,0,8.51719319141624,18
3.0,3,0,0,1,0,0,1,0,1,2,0,0,2,1,9,0,1,0,1,0,0,0,9.798127036878299,17
1.0,1,0,0,1,0,0,1,0,0,3,0,0,2,0,9,0,1,1,1,0,0,0,8.24275634571448,27
1.0,1,0,0,1,0,0,0,0,0,1,0,0,2,0,7,0,1,1,1,0,0,0,8.29404964010203,20
1.0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,3,1,0,1,1,0,0,0,8.101677747454566,17
1.0,2,0,0,1,0,0,1,0,0,2,0,1,1,0,5,0,0,0,1,0,0,0,8.1605182474775,17
2.0,2,0,0,1,0,0,0,0,0,3,0,1,1,0,7,1,0,0,1,0,0,0,8.779557455883731,27
3.5,4,0,0,1,0,0,1,0,0,1,0,0,0,0,5,0,1,1,1,0,1,0,9.615805480084349,23
1.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,8.51719319141624,27
2.0,2,0,0,1,0,0,0,0,0,1,0,0,3,0,8,0,1,1,1,0,0,0,8.779557455883731,29
